Timestamp (IST),Steps,Total Day Steps,HR,BP Systolic,BP Diastolic,SpO2 (%),Sleep Stage,Activity Level,Date
16-01-2025 23:15,0,4677,58,103.9,63.5,93.7,Deep Sleep,None,16-01-2025
16-01-2025 23:20,0,4677,61,103.9,68.6,95.5,Deep Sleep,None,16-01-2025
16-01-2025 23:25,0,4677,72,113.2,71.6,96.3,REM Sleep,None,16-01-2025
16-01-2025 23:30,0,4677,74,120.4,70.3,96.6,REM Sleep,None,16-01-2025
16-01-2025 23:35,0,4677,63,110.4,69.4,99,Light Sleep,None,16-01-2025
16-01-2025 23:40,0,4677,65,113.5,68.1,94.4,Light Sleep,None,16-01-2025
16-01-2025 23:45,0,4677,65,106,75.3,96.8,Light Sleep,None,16-01-2025
16-01-2025 23:50,83,4677,80,119.2,83.2,97.1,Awake,Sedentary,16-01-2025
16-01-2025 23:55,376,4677,147,134.2,89.9,96.3,Awake,Sedentary,16-01-2025
17-01-2025 00:00,3,5594,113,123.1,76.9,96.2,Awake,Sedentary,17-01-2025
17-01-2025 00:05,8,5594,74,123.2,82.9,95.7,Awake,Sedentary,17-01-2025
17-01-2025 00:10,10,5594,53,117.9,83.6,98,Awake,Sedentary,17-01-2025
17-01-2025 00:15,39,5594,95,120.7,82,97.2,Awake,Jogging,17-01-2025
17-01-2025 00:20,7,5594,63,117,75.1,97.2,Awake,Sedentary,17-01-2025
17-01-2025 00:25,41,5594,94,123.9,84.9,94.4,Awake,Walking,17-01-2025
17-01-2025 00:30,33,5594,81,128.8,82.8,94.7,Awake,Walking,17-01-2025
17-01-2025 00:35,4,5594,76,118.9,79.5,96.8,Awake,Sedentary,17-01-2025
17-01-2025 00:40,0,5594,62,105.1,72.2,95.9,Light Sleep,None,17-01-2025
17-01-2025 00:45,0,5594,69,110.4,67.6,96.4,Light Sleep,None,17-01-2025
17-01-2025 00:50,0,5594,62,113.5,71.6,95.5,Light Sleep,None,17-01-2025
17-01-2025 00:55,0,5594,67,109.9,69.3,95.7,Light Sleep,None,17-01-2025
17-01-2025 01:00,0,5594,65,112.6,71.2,97.2,Light Sleep,None,17-01-2025
17-01-2025 01:05,0,5594,60,111.9,69.5,94.7,Light Sleep,None,17-01-2025
17-01-2025 01:10,0,5594,48,100.8,63.1,95,Deep Sleep,None,17-01-2025
17-01-2025 01:15,0,5594,50,102.7,59.7,95.6,Deep Sleep,None,17-01-2025
17-01-2025 01:20,0,5594,63,103.5,70.4,94.3,Light Sleep,None,17-01-2025
17-01-2025 01:25,0,5594,64,117.7,73.1,94.4,Light Sleep,None,17-01-2025
17-01-2025 01:30,28,5594,63,123.1,76.5,97.9,Awake,Walking,17-01-2025
17-01-2025 01:35,12,5594,82,119.7,75.5,98.5,Awake,Sedentary,17-01-2025
17-01-2025 01:40,11,5594,77,123.5,79.3,95.6,Awake,Sedentary,17-01-2025
17-01-2025 01:45,11,5594,49,121.5,77.6,98.4,Awake,Sedentary,17-01-2025
17-01-2025 01:50,16,5594,73,124.3,83.4,96,Awake,Sedentary,17-01-2025
17-01-2025 01:55,4,5594,62,116.8,77.9,98.8,Awake,Sedentary,17-01-2025
17-01-2025 02:00,34,5594,70,117.8,83.4,95.8,Awake,Walking,17-01-2025
17-01-2025 02:05,11,5594,74,116.6,81.6,97.8,Awake,Sedentary,17-01-2025
17-01-2025 02:10,7,5594,78,119.1,76,96.7,Awake,Sedentary,17-01-2025
17-01-2025 02:15,7,5594,80,114.1,85.7,98,Awake,Sedentary,17-01-2025
17-01-2025 02:20,10,5594,75,115.3,78.6,97.6,Awake,Sedentary,17-01-2025
17-01-2025 02:25,7,5594,45,118,76.9,97.3,Awake,Sedentary,17-01-2025
17-01-2025 02:30,0,5594,68,107.3,67.2,95.3,Light Sleep,None,17-01-2025
17-01-2025 02:35,0,5594,71,119.3,67.4,96.4,Light Sleep,None,17-01-2025
17-01-2025 02:40,0,5594,70,103.2,76.6,95.7,Light Sleep,None,17-01-2025
17-01-2025 02:45,0,5594,65,107.5,71.1,96.7,Light Sleep,None,17-01-2025
17-01-2025 02:50,0,5594,69,107,68.2,97,Light Sleep,None,17-01-2025
17-01-2025 02:55,0,5594,70,112.9,67.7,98.5,Light Sleep,None,17-01-2025
17-01-2025 03:00,0,5594,67,108.9,72.5,96.1,Light Sleep,None,17-01-2025
17-01-2025 03:05,0,5594,66,108.7,73.2,95.2,Light Sleep,None,17-01-2025
17-01-2025 03:10,0,5594,63,109.1,67.6,96.2,Light Sleep,None,17-01-2025
17-01-2025 03:15,0,5594,63,109,71.2,97.2,Light Sleep,None,17-01-2025
17-01-2025 03:20,0,5594,69,102.7,70.7,96,Light Sleep,None,17-01-2025
17-01-2025 03:25,0,5594,62,105.1,61.9,95.8,Deep Sleep,None,17-01-2025
17-01-2025 03:30,0,5594,62,100.4,65.2,95.3,Deep Sleep,None,17-01-2025
17-01-2025 03:35,0,5594,64,103.6,74.1,96.7,REM Sleep,None,17-01-2025
17-01-2025 03:40,0,5594,61,111.9,75.2,95.2,REM Sleep,None,17-01-2025
17-01-2025 03:45,0,5594,60,118.8,68.9,97.3,Light Sleep,None,17-01-2025
17-01-2025 03:50,15,5594,70,121.3,84.2,97.9,Awake,Sedentary,17-01-2025
17-01-2025 03:55,6,5594,64,127.5,81.7,96.7,Awake,Sedentary,17-01-2025
17-01-2025 04:00,6,5594,67,122.5,72.8,96.1,Awake,Sedentary,17-01-2025
17-01-2025 04:05,0,5594,61,104.1,72.5,96.2,Light Sleep,None,17-01-2025
17-01-2025 04:10,0,5594,71,101.3,69.6,94.9,Light Sleep,None,17-01-2025
17-01-2025 04:15,0,5594,60,99.2,66,96.2,Deep Sleep,None,17-01-2025
17-01-2025 04:20,0,5594,53,105.1,66.1,94.9,Deep Sleep,None,17-01-2025
17-01-2025 04:25,0,5594,67,116.8,76,97.1,REM Sleep,None,17-01-2025
17-01-2025 04:30,0,5594,64,115.7,71.5,94.2,REM Sleep,None,17-01-2025
17-01-2025 04:35,0,5594,68,105.7,72.6,97.4,REM Sleep,None,17-01-2025
17-01-2025 04:40,0,5594,67,115.8,76.7,95.7,REM Sleep,None,17-01-2025
17-01-2025 04:45,0,5594,70,112.4,77.1,96.2,REM Sleep,None,17-01-2025
17-01-2025 04:50,0,5594,71,120.8,78.5,95.7,REM Sleep,None,17-01-2025
17-01-2025 04:55,0,5594,77,111.8,76.3,95.3,REM Sleep,None,17-01-2025
17-01-2025 05:00,0,5594,71,122.1,77.1,95,REM Sleep,None,17-01-2025
17-01-2025 05:05,0,5594,63,111,78.1,95.2,REM Sleep,None,17-01-2025
17-01-2025 05:10,0,5594,72,108.1,77.2,96.2,REM Sleep,None,17-01-2025
17-01-2025 05:15,0,5594,78,115.2,72.3,95.4,REM Sleep,None,17-01-2025
17-01-2025 05:20,0,5594,63,117.5,72.7,95.4,REM Sleep,None,17-01-2025
17-01-2025 05:25,0,5594,54,100.2,60.9,96.2,Deep Sleep,None,17-01-2025
17-01-2025 05:30,0,5594,50,98,71,95.7,Deep Sleep,None,17-01-2025
17-01-2025 05:35,0,5594,57,117,60.8,94.1,Deep Sleep,None,17-01-2025
17-01-2025 05:40,0,5594,59,120.2,72.1,96.9,Light Sleep,None,17-01-2025
17-01-2025 05:45,0,5594,54,106.3,71.8,95.4,Light Sleep,None,17-01-2025
17-01-2025 05:50,0,5594,60,112,73.7,98.2,Light Sleep,None,17-01-2025
17-01-2025 05:55,16,5594,77,121,81.1,95.3,Awake,Sedentary,17-01-2025
17-01-2025 06:00,9,5594,106,125.9,81,96.7,Awake,Sedentary,17-01-2025
17-01-2025 06:05,15,5594,63,127,82.8,97.3,Awake,Sedentary,17-01-2025
17-01-2025 06:10,11,5594,94,116,79.9,96.9,Awake,Sedentary,17-01-2025
17-01-2025 06:15,16,5594,69,129,83.7,97,Awake,Sedentary,17-01-2025
17-01-2025 06:20,12,5594,68,120.1,81.4,95.7,Awake,Sedentary,17-01-2025
17-01-2025 06:25,9,5594,90,123.5,82.7,99,Awake,Sedentary,17-01-2025
17-01-2025 06:30,39,5594,97,117.3,85.3,97.5,Awake,Walking,17-01-2025
17-01-2025 06:35,68,5594,120,128,84.7,98.3,Awake,Jogging,17-01-2025
17-01-2025 06:40,9,5594,99,116.7,78.3,97.4,Awake,Sedentary,17-01-2025
17-01-2025 06:45,7,5594,96,119.6,84.7,97.1,Awake,Sedentary,17-01-2025
17-01-2025 06:50,14,5594,87,111.4,82.4,96,Awake,Sedentary,17-01-2025
17-01-2025 06:55,10,5594,69,117.5,77.7,98,Awake,Sedentary,17-01-2025
17-01-2025 07:00,15,5594,86,118.6,82.2,97.6,Awake,Sedentary,17-01-2025
17-01-2025 07:05,12,5594,78,118.4,78,97.5,Awake,Sedentary,17-01-2025
17-01-2025 07:10,22,5594,63,118,87.5,97.4,Awake,Sedentary,17-01-2025
17-01-2025 07:15,12,5594,83,120.4,79.2,97,Awake,Sedentary,17-01-2025
17-01-2025 07:20,11,5594,45,117.1,81.2,97.1,Awake,Sedentary,17-01-2025
17-01-2025 07:25,15,5594,70,132,82.7,97.1,Awake,Sedentary,17-01-2025
17-01-2025 07:30,16,5594,82,125.7,86.1,96.2,Awake,Sedentary,17-01-2025
17-01-2025 07:35,7,5594,70,111,77.2,97.8,Awake,Sedentary,17-01-2025
17-01-2025 07:40,12,5594,90,123.7,84,96.8,Awake,Sedentary,17-01-2025
17-01-2025 07:45,13,5594,67,121.2,84.4,96.7,Awake,Sedentary,17-01-2025
17-01-2025 07:50,21,5594,78,118.3,81.2,96.7,Awake,Sedentary,17-01-2025
17-01-2025 07:55,50,5594,82,129.1,84,94.8,Awake,Jogging,17-01-2025
17-01-2025 08:00,31,5594,79,118.5,78.6,96.6,Awake,Walking,17-01-2025
17-01-2025 08:05,4,5594,51,110.7,82.4,98,Awake,Sedentary,17-01-2025
17-01-2025 08:10,15,5594,73,127.8,75.1,97.5,Awake,Sedentary,17-01-2025
17-01-2025 08:15,37,5594,64,125.6,83.8,97.3,Awake,Walking,17-01-2025
17-01-2025 08:20,58,5594,71,128.6,81,96.6,Awake,Jogging,17-01-2025
17-01-2025 08:25,46,5594,115,117.5,78.1,97.4,Awake,Walking,17-01-2025
17-01-2025 08:30,4,5594,78,111.9,81.8,96.4,Awake,Sedentary,17-01-2025
17-01-2025 08:35,14,5594,60,122.5,82,94.4,Awake,Sedentary,17-01-2025
17-01-2025 08:40,2,5594,45,128.6,85.6,96.7,Awake,Sedentary,17-01-2025
17-01-2025 08:45,28,5594,82,123.8,85,95.3,Awake,Walking,17-01-2025
17-01-2025 08:50,9,5594,75,118.3,74.9,98.4,Awake,Sedentary,17-01-2025
17-01-2025 08:55,18,5594,54,124,86.5,96.7,Awake,Sedentary,17-01-2025
17-01-2025 09:00,14,5594,90,127,83.7,95.7,Awake,Sedentary,17-01-2025
17-01-2025 09:05,6,5594,74,119.2,79.7,96.8,Awake,Sedentary,17-01-2025
17-01-2025 09:10,9,5594,92,126.9,80.2,98.8,Awake,Sedentary,17-01-2025
17-01-2025 09:15,61,5594,79,115.9,82.8,96.8,Awake,Jogging,17-01-2025
17-01-2025 09:20,2,5594,92,122.2,75.6,98.6,Awake,Sedentary,17-01-2025
17-01-2025 09:25,44,5594,89,117.4,85.6,95.8,Awake,Walking,17-01-2025
17-01-2025 09:30,10,5594,99,116,77.7,97.5,Awake,Sedentary,17-01-2025
17-01-2025 09:35,42,5594,93,123.2,78.4,96.3,Awake,Walking,17-01-2025
17-01-2025 09:40,45,5594,84,124.5,82.7,95.6,Awake,Walking,17-01-2025
17-01-2025 09:45,39,5594,83,127.6,80.8,97.7,Awake,Walking,17-01-2025
17-01-2025 09:50,13,5594,69,124.2,82.1,97.3,Awake,Sedentary,17-01-2025
17-01-2025 09:55,10,5594,97,123.6,81.3,96,Awake,Sedentary,17-01-2025
17-01-2025 10:00,21,5594,46,117.8,83.7,97.1,Awake,Sedentary,17-01-2025
17-01-2025 10:05,17,5594,65,117.7,83.2,97.4,Awake,Sedentary,17-01-2025
17-01-2025 10:10,37,5594,65,118.6,81.1,97.5,Awake,Walking,17-01-2025
17-01-2025 10:15,55,5594,78,113.1,82.9,98.7,Awake,Jogging,17-01-2025
17-01-2025 10:20,9,5594,69,127.7,82.6,97.2,Awake,Sedentary,17-01-2025
17-01-2025 10:25,8,5594,89,118.4,85.2,98.2,Awake,Sedentary,17-01-2025
17-01-2025 10:30,18,5594,72,112.4,80.6,97.9,Awake,Sedentary,17-01-2025
17-01-2025 10:35,12,5594,67,125.8,82.8,97.3,Awake,Sedentary,17-01-2025
17-01-2025 10:40,14,5594,84,126.7,82.5,96.3,Awake,Sedentary,17-01-2025
17-01-2025 10:45,35,5594,67,119.2,76.1,95,Awake,Walking,17-01-2025
17-01-2025 10:50,1,5594,71,118.7,84.7,97.6,Awake,Sedentary,17-01-2025
17-01-2025 10:55,12,5594,69,121.4,75.5,97.3,Awake,Sedentary,17-01-2025
17-01-2025 11:00,34,5594,53,120.7,85.3,96.7,Awake,Walking,17-01-2025
17-01-2025 11:05,33,5594,80,121.3,84.6,96.9,Awake,Walking,17-01-2025
17-01-2025 11:10,17,5594,109,123.5,79.7,97.1,Awake,Sedentary,17-01-2025
17-01-2025 11:15,40,5594,54,113.8,83.1,97.3,Awake,Walking,17-01-2025
17-01-2025 11:20,14,5594,87,132.1,83,94.7,Awake,Sedentary,17-01-2025
17-01-2025 11:25,18,5594,74,128,82.9,96.8,Awake,Sedentary,17-01-2025
17-01-2025 11:30,33,5594,81,116,82.4,96.2,Awake,Walking,17-01-2025
17-01-2025 11:35,11,5594,77,119.6,76.1,95.1,Awake,Sedentary,17-01-2025
17-01-2025 11:40,41,5594,68,120.2,82.4,96,Awake,Walking,17-01-2025
17-01-2025 11:45,50,5594,79,116.5,80.9,97.3,Awake,Walking,17-01-2025
17-01-2025 11:50,6,5594,65,115.6,81.6,97.6,Awake,Sedentary,17-01-2025
17-01-2025 11:55,41,5594,59,118.3,85.2,98.5,Awake,Walking,17-01-2025
17-01-2025 12:00,2,5594,61,120.2,81.3,97.4,Awake,Sedentary,17-01-2025
17-01-2025 12:05,20,5594,61,124.3,77.1,97.4,Awake,Sedentary,17-01-2025
17-01-2025 12:10,10,5594,78,120.5,83.2,96.7,Awake,Sedentary,17-01-2025
17-01-2025 12:15,8,5594,53,129.5,79.6,95.1,Awake,Sedentary,17-01-2025
17-01-2025 12:20,12,5594,78,116.5,85.5,98.5,Awake,Sedentary,17-01-2025
17-01-2025 12:25,39,5594,83,128.1,83.7,98.4,Awake,Walking,17-01-2025
17-01-2025 12:30,18,5594,70,125.5,80.8,98.2,Awake,Sedentary,17-01-2025
17-01-2025 12:35,6,5594,75,112.5,85.7,96.4,Awake,Sedentary,17-01-2025
17-01-2025 12:40,20,5594,76,121.2,79,99,Awake,Sedentary,17-01-2025
17-01-2025 12:45,15,5594,99,117.2,81.7,96.9,Awake,Sedentary,17-01-2025
17-01-2025 12:50,38,5594,65,123.6,81.8,98.1,Awake,Walking,17-01-2025
17-01-2025 12:55,14,5594,96,111.5,79.6,98,Awake,Sedentary,17-01-2025
17-01-2025 13:00,13,5594,62,126.8,81.9,96.3,Awake,Sedentary,17-01-2025
17-01-2025 13:05,15,5594,71,125.4,85.2,97.4,Awake,Sedentary,17-01-2025
17-01-2025 13:10,17,5594,48,117.7,79.6,96.5,Awake,Sedentary,17-01-2025
17-01-2025 13:15,10,5594,56,116.4,80.7,95.8,Awake,Sedentary,17-01-2025
17-01-2025 13:20,16,5594,57,127.1,78,95.9,Awake,Sedentary,17-01-2025
17-01-2025 13:25,10,5594,85,117.8,83.5,95.5,Awake,Sedentary,17-01-2025
17-01-2025 13:30,9,5594,84,124.2,81,97.7,Awake,Sedentary,17-01-2025
17-01-2025 13:35,16,5594,92,111.9,79.5,97.5,Awake,Sedentary,17-01-2025
17-01-2025 13:40,44,5594,72,110.8,80.7,98.3,Awake,Walking,17-01-2025
17-01-2025 13:45,22,5594,77,117.3,82.5,96.7,Awake,Sedentary,17-01-2025
17-01-2025 13:50,16,5594,81,123.6,80.7,99,Awake,Sedentary,17-01-2025
17-01-2025 13:55,47,5594,65,122.6,83.4,96.3,Awake,Walking,17-01-2025
17-01-2025 14:00,26,5594,73,124.4,76.8,97.2,Awake,Sedentary,17-01-2025
17-01-2025 14:05,13,5594,66,111.9,79.8,96.8,Awake,Sedentary,17-01-2025
17-01-2025 14:10,17,5594,77,127.6,81.6,96.2,Awake,Sedentary,17-01-2025
17-01-2025 14:15,16,5594,83,122.4,82.7,97.7,Awake,Sedentary,17-01-2025
17-01-2025 14:20,9,5594,83,116,77.7,97.7,Awake,Sedentary,17-01-2025
17-01-2025 14:25,14,5594,60,121.4,80.9,97.3,Awake,Sedentary,17-01-2025
17-01-2025 14:30,14,5594,62,119.6,81.8,96.9,Awake,Sedentary,17-01-2025
17-01-2025 14:35,11,5594,80,115.6,85.7,98.2,Awake,Sedentary,17-01-2025
17-01-2025 14:40,56,5594,83,122.9,81.8,97,Awake,Walking,17-01-2025
17-01-2025 14:45,51,5594,77,126.6,83.6,97.4,Awake,Jogging,17-01-2025
17-01-2025 14:50,19,5594,80,116.9,82.9,96.5,Awake,Sedentary,17-01-2025
17-01-2025 14:55,12,5594,98,120.9,78.4,96.9,Awake,Sedentary,17-01-2025
17-01-2025 15:00,37,5594,57,123.8,81.7,97.5,Awake,Walking,17-01-2025
17-01-2025 15:05,7,5594,96,127.3,79.1,97.7,Awake,Sedentary,17-01-2025
17-01-2025 15:10,44,5594,107,119.6,84.9,96.3,Awake,Walking,17-01-2025
17-01-2025 15:15,50,5594,75,125.9,77,96.4,Awake,Walking,17-01-2025
17-01-2025 15:20,8,5594,91,129.7,80.6,97.9,Awake,Sedentary,17-01-2025
17-01-2025 15:25,7,5594,66,118,81.7,95.8,Awake,Sedentary,17-01-2025
17-01-2025 15:30,12,5594,52,118,83.7,96.8,Awake,Sedentary,17-01-2025
17-01-2025 15:35,8,5594,114,117.6,81.9,96.3,Awake,Sedentary,17-01-2025
17-01-2025 15:40,39,5594,68,126.4,84.1,95.5,Awake,Walking,17-01-2025
17-01-2025 15:45,58,5594,75,127.9,81.1,96.8,Awake,Walking,17-01-2025
17-01-2025 15:50,53,5594,90,127.3,78.3,97,Awake,Walking,17-01-2025
17-01-2025 15:55,17,5594,85,119.4,78.4,95.2,Awake,Sedentary,17-01-2025
17-01-2025 16:00,5,5594,52,123,79.9,97.5,Awake,Sedentary,17-01-2025
17-01-2025 16:05,14,5594,88,125.8,79.1,96.6,Awake,Sedentary,17-01-2025
17-01-2025 16:10,42,5594,71,124.3,86.3,97.3,Awake,Walking,17-01-2025
17-01-2025 16:15,10,5594,77,124.8,77.5,96.7,Awake,Sedentary,17-01-2025
17-01-2025 16:20,7,5594,97,135.2,79.9,99,Awake,Sedentary,17-01-2025
17-01-2025 16:25,17,5594,94,124.4,78.1,95.8,Awake,Sedentary,17-01-2025
17-01-2025 16:30,23,5594,73,123.7,83.5,97.4,Awake,Sedentary,17-01-2025
17-01-2025 16:35,11,5594,71,118.3,86.1,95.8,Awake,Sedentary,17-01-2025
17-01-2025 16:40,13,5594,73,129.2,78.1,97.6,Awake,Sedentary,17-01-2025
17-01-2025 16:45,11,5594,61,125.6,84.6,96.4,Awake,Sedentary,17-01-2025
17-01-2025 16:50,23,5594,81,116.5,81.8,97.5,Awake,Sedentary,17-01-2025
17-01-2025 16:55,40,5594,86,134.4,82.3,96.9,Awake,Jogging,17-01-2025
17-01-2025 17:00,72,5594,116,136.1,85.5,96.9,Awake,Jogging,17-01-2025
17-01-2025 17:05,23,5594,88,116.9,80.5,96.4,Awake,Sedentary,17-01-2025
17-01-2025 17:10,14,5594,79,128,75.4,96.7,Awake,Sedentary,17-01-2025
17-01-2025 17:15,13,5594,79,126.7,79.7,95.6,Awake,Sedentary,17-01-2025
17-01-2025 17:20,51,5594,98,125.8,80.3,94.6,Awake,Jogging,17-01-2025
17-01-2025 17:25,40,5594,61,126.7,85.1,97.2,Awake,Walking,17-01-2025
17-01-2025 17:30,10,5594,46,123.6,83,96.3,Awake,Sedentary,17-01-2025
17-01-2025 17:35,24,5594,77,119.5,81.5,97.1,Awake,Sedentary,17-01-2025
17-01-2025 17:40,13,5594,67,122.6,78.8,99,Awake,Sedentary,17-01-2025
17-01-2025 17:45,52,5594,56,116,81.8,96.6,Awake,Walking,17-01-2025
17-01-2025 17:50,13,5594,95,114,78,97.8,Awake,Sedentary,17-01-2025
17-01-2025 17:55,44,5594,70,122.1,76.7,97.5,Awake,Walking,17-01-2025
17-01-2025 18:00,15,5594,86,127.9,80.3,96.9,Awake,Sedentary,17-01-2025
17-01-2025 18:05,48,5594,90,124.5,87,95.3,Awake,Walking,17-01-2025
17-01-2025 18:10,18,5594,109,117.2,80.6,96.2,Awake,Sedentary,17-01-2025
17-01-2025 18:15,20,5594,61,121.6,80.6,96.5,Awake,Sedentary,17-01-2025
17-01-2025 18:20,17,5594,76,118.3,81.3,97.9,Awake,Sedentary,17-01-2025
17-01-2025 18:25,14,5594,110,117.2,79.1,97.3,Awake,Sedentary,17-01-2025
17-01-2025 18:30,14,5594,85,115.6,82.9,97,Awake,Sedentary,17-01-2025
17-01-2025 18:35,13,5594,66,122.9,79.2,97.6,Awake,Sedentary,17-01-2025
17-01-2025 18:40,20,5594,77,124.1,84.7,97.3,Awake,Sedentary,17-01-2025
17-01-2025 18:45,19,5594,89,119.5,79.3,99,Awake,Sedentary,17-01-2025
17-01-2025 18:50,25,5594,79,122.2,81.6,97.4,Awake,Sedentary,17-01-2025
17-01-2025 18:55,4,5594,75,120,76.9,95.4,Awake,Sedentary,17-01-2025
17-01-2025 19:00,0,5594,64,115.2,79.6,96.3,Awake,Sedentary,17-01-2025
17-01-2025 19:05,22,5594,69,119.6,77.4,96.7,Awake,Sedentary,17-01-2025
17-01-2025 19:10,21,5594,98,127.8,79.2,96.9,Awake,Sedentary,17-01-2025
17-01-2025 19:15,13,5594,103,111.4,85,96.2,Awake,Sedentary,17-01-2025
17-01-2025 19:20,22,5594,80,123.1,82.6,95.7,Awake,Sedentary,17-01-2025
17-01-2025 19:25,74,5594,71,125.6,84.5,97.6,Awake,Walking,17-01-2025
17-01-2025 19:30,44,5594,81,123.9,82.6,98.7,Awake,Walking,17-01-2025
17-01-2025 19:35,52,5594,86,112.8,79.6,99,Awake,Walking,17-01-2025
17-01-2025 19:40,14,5594,109,118.4,75.2,97.4,Awake,Sedentary,17-01-2025
17-01-2025 19:45,22,5594,97,130.1,78.8,97.3,Awake,Sedentary,17-01-2025
17-01-2025 19:50,44,5594,78,128,76.6,99,Awake,Walking,17-01-2025
17-01-2025 19:55,16,5594,102,115.5,83.2,97.9,Awake,Sedentary,17-01-2025
17-01-2025 20:00,5,5594,91,116.4,85.7,96.8,Awake,Sedentary,17-01-2025
17-01-2025 20:05,13,5594,67,128.6,80.9,96.5,Awake,Sedentary,17-01-2025
17-01-2025 20:10,21,5594,73,124.8,82.5,96.9,Awake,Sedentary,17-01-2025
17-01-2025 20:15,1,5594,88,124,77.6,95.6,Awake,Sedentary,17-01-2025
17-01-2025 20:20,14,5594,81,123.8,76.7,96.4,Awake,Sedentary,17-01-2025
17-01-2025 20:25,11,5594,72,118.8,78.8,97.2,Awake,Sedentary,17-01-2025
17-01-2025 20:30,16,5594,70,115.8,76.8,97,Awake,Sedentary,17-01-2025
17-01-2025 20:35,2,5594,56,120.3,78,95,Awake,Sedentary,17-01-2025
17-01-2025 20:40,8,5594,75,115.7,81.8,97.1,Awake,Sedentary,17-01-2025
17-01-2025 20:45,17,5594,80,121.2,80.4,98.6,Awake,Sedentary,17-01-2025
17-01-2025 20:50,13,5594,105,123.7,81.5,95.2,Awake,Sedentary,17-01-2025
17-01-2025 20:55,9,5594,95,118.1,77.1,97,Awake,Sedentary,17-01-2025
17-01-2025 21:00,19,5594,71,124.2,78.9,96.5,Awake,Sedentary,17-01-2025
17-01-2025 21:05,53,5594,46,120.9,82.6,94.6,Awake,Walking,17-01-2025
17-01-2025 21:10,10,5594,59,115.8,82.1,97,Awake,Sedentary,17-01-2025
17-01-2025 21:15,23,5594,72,122.5,83.2,98.3,Awake,Sedentary,17-01-2025
17-01-2025 21:20,26,5594,62,113.8,78,96.5,Awake,Sedentary,17-01-2025
17-01-2025 21:25,14,5594,63,117,78.1,96.5,Awake,Sedentary,17-01-2025
17-01-2025 21:30,108,5594,55,126,89.8,96.8,Awake,Jogging,17-01-2025
17-01-2025 21:35,22,5594,47,127.6,82.8,96.6,Awake,Sedentary,17-01-2025
17-01-2025 21:40,15,5594,52,120.9,85.1,95.5,Awake,Sedentary,17-01-2025
17-01-2025 21:45,19,5594,99,117.6,79.4,98.4,Awake,Sedentary,17-01-2025
17-01-2025 21:50,69,5594,78,128.3,82,96,Awake,Walking,17-01-2025
17-01-2025 21:55,79,5594,89,129.7,77.4,96,Awake,Walking,17-01-2025
17-01-2025 22:00,0,5594,63,108.7,70.4,96.1,Light Sleep,None,17-01-2025
17-01-2025 22:05,22,5594,71,127.5,75.8,98.8,Awake,Sedentary,17-01-2025
17-01-2025 22:10,9,5594,60,124.9,80.4,95.8,Awake,Sedentary,17-01-2025
17-01-2025 22:15,0,5594,71,116.4,74.6,96.3,Light Sleep,None,17-01-2025
17-01-2025 22:20,25,5594,50,124.3,79.9,96,Awake,Sedentary,17-01-2025
17-01-2025 22:25,10,5594,59,114.5,86.9,97.7,Awake,Sedentary,17-01-2025
17-01-2025 22:30,50,5594,98,129.6,84.5,96.7,Awake,Sedentary,17-01-2025
17-01-2025 22:35,27,5594,63,119.7,78.9,97.2,Awake,Sedentary,17-01-2025
17-01-2025 22:40,30,5594,100,118.5,79,96.2,Awake,Sedentary,17-01-2025
17-01-2025 22:45,40,5594,72,124.3,81.8,96.5,Awake,Sedentary,17-01-2025
17-01-2025 22:50,94,5594,64,114.5,81.8,96.6,Awake,Walking,17-01-2025
17-01-2025 22:55,61,5594,91,120.7,82.1,97.7,Awake,Walking,17-01-2025
17-01-2025 23:00,39,5594,70,130.4,81.3,96.7,Awake,Sedentary,17-01-2025
17-01-2025 23:05,57,5594,109,120.6,82.8,96.5,Awake,Walking,17-01-2025
17-01-2025 23:10,35,5594,111,117,79.4,96.5,Awake,Sedentary,17-01-2025
17-01-2025 23:15,12,5594,79,120.1,81.2,96.8,Awake,Sedentary,17-01-2025
17-01-2025 23:20,91,5594,85,131.2,83,97,Awake,Walking,17-01-2025
17-01-2025 23:25,33,5594,71,118.2,84.4,95.3,Awake,Sedentary,17-01-2025
17-01-2025 23:30,12,5594,70,128.6,75.2,96.3,Awake,Sedentary,17-01-2025
17-01-2025 23:35,42,5594,104,116.4,81.4,96.6,Awake,Sedentary,17-01-2025
17-01-2025 23:40,35,5594,74,130.6,87.2,96.8,Awake,Sedentary,17-01-2025
17-01-2025 23:45,41,5594,67,122.8,80.2,95.4,Awake,Sedentary,17-01-2025
17-01-2025 23:50,47,5594,77,124.5,81,96.3,Awake,Sedentary,17-01-2025
17-01-2025 23:55,95,5594,83,123.7,82.8,96.8,Awake,Sedentary,17-01-2025
18-01-2025 00:00,12,10022,77,122.1,85,96.9,Awake,Sedentary,18-01-2025
18-01-2025 00:05,26,10022,76,118.3,77.6,98.7,Awake,Sedentary,18-01-2025
18-01-2025 00:10,20,10022,62,121.6,83.9,98.8,Awake,Sedentary,18-01-2025
18-01-2025 00:15,11,10022,45,117.2,83.7,99,Awake,Sedentary,18-01-2025
18-01-2025 00:20,23,10022,85,118.7,81.5,98.4,Awake,Sedentary,18-01-2025
18-01-2025 00:25,11,10022,74,115,78.9,98.1,Awake,Sedentary,18-01-2025
18-01-2025 00:30,20,10022,89,126,81.7,95.8,Awake,Sedentary,18-01-2025
